transaction_id,itemDescription
4448_2015-01-06,frankfurter
4597_2015-07-13,frankfurter
1606_2015-03-10,ham
3323_2015-11-12,shopping bags
1308_2015-03-14,pork
2386_2015-01-30,chicken
3910_2015-02-28,sausage
4274_2015-08-01,bottled beer
3101_2015-01-21,chicken
4416_2015-12-23,finished products
2375_2015-12-09,pork
1819_2015-09-09,root vegetables
3981_2015-10-02,domestic eggs
3553_2015-06-01,domestic eggs
3846_2015-01-28,bottled water
3469_2015-02-09,other vegetables
1601_2015-12-09,whole milk
4040_2015-03-03,sausage
3926_2015-06-07,sausage
4201_2015-10-14,tropical fruit
4274_2015-09-30,frankfurter
2665_2015-04-13,frozen potato products
3153_2015-10-08,frankfurter
2691_2015-09-07,frankfurter
4875_2015-06-11,citrus fruit
3822_2015-09-25,hamburger meat
3609_2015-12-12,chicken
4428_2015-08-23,pork
2448_2015-08-17,bottled water
4523_2015-08-24,frankfurter
3698_2015-08-30,sausage
1761_2015-10-02,bottled beer
2689_2015-01-11,bottled beer
1627_2015-04-11,rolls/buns
2790_2015-12-30,yogurt
4496_2015-01-23,turkey
1934_2015-02-27,soda
2513_2015-02-12,canned beer
3298_2015-01-28,canned beer
4214_2015-03-20,sausage
2480_2015-08-14,pork
4962_2015-03-29,Instant food products
1557_2015-08-04,beef
2007_2015-08-28,dessert
2120_2015-10-07,pork
4289_2015-09-08,curd
2356_2015-01-31,chicken
4301_2015-09-30,whipped/sour cream
2263_2015-07-02,frankfurter
2655_2015-07-01,pork
1491_2015-06-18,frankfurter
3012_2015-09-20,pork
2681_2015-02-24,soda
4144_2015-11-06,root vegetables
2777_2015-06-01,chocolate
4119_2015-05-09,whole milk
2110_2015-05-15,coffee
3523_2015-04-19,rolls/buns
3364_2015-09-14,citrus fruit
3140_2015-08-27,cream cheese 
2787_2015-06-24,soda
2525_2015-11-16,chicken
2555_2015-12-05,frozen fish
4257_2015-08-21,beef
4267_2015-06-16,ham
2364_2015-09-08,chicken
1651_2015-05-06,tropical fruit
1371_2015-05-11,frankfurter
1467_2015-05-02,sausage
4697_2015-02-10,hamburger meat
3592_2015-06-10,sausage
1279_2015-07-19,root vegetables
1708_2015-04-02,oil
3294_2015-07-03,newspapers
4147_2015-09-16,pip fruit
3850_2015-09-03,coffee
3023_2015-05-06,onions
2771_2015-08-26,frankfurter
1144_2015-04-01,meat
3938_2015-05-18,whole milk
4180_2015-09-07,dessert
1053_2015-07-09,hamburger meat
2671_2015-07-27,chewing gum
3245_2015-12-08,whole milk
4878_2015-04-18,citrus fruit
3489_2015-03-09,tropical fruit
3300_2015-07-25,cat food
3090_2015-02-14,whole milk
1242_2015-05-18,sausage
1983_2015-07-06,berries
1872_2015-08-24,other vegetables
4291_2015-12-09,sausage
4400_2015-12-11,beverages
1628_2015-02-05,chicken
1345_2015-03-21,whole milk
2732_2015-04-02,sausage
2962_2015-04-26,citrus fruit
2492_2015-04-10,frankfurter
2416_2015-11-05,ice cream
1538_2015-03-08,sausage
3202_2015-09-29,ham
4471_2015-02-28,coffee
4939_2015-10-14,citrus fruit
2575_2015-03-13,pot plants
4217_2015-12-01,whole milk
1968_2015-01-10,zwieback
4807_2015-06-18,butter
4781_2015-11-22,ham
2432_2015-10-06,whole milk
2951_2015-09-05,citrus fruit
1452_2015-05-09,ham
1603_2015-07-23,canned beer
4727_2015-11-21,frankfurter
4751_2015-11-19,chicken
2555_2015-11-11,bottled beer
1919_2015-08-18,frozen potato products
2069_2015-07-02,chicken
4509_2015-07-23,sausage
4864_2015-07-22,canned beer
1575_2015-01-04,yogurt
2969_2015-09-28,frozen meals
4301_2015-12-20,canned fruit
3855_2015-12-02,butter
4148_2015-01-07,meat
2517_2015-01-28,root vegetables
1212_2015-06-19,tropical fruit
1212_2015-07-31,root vegetables
1324_2015-03-26,yogurt
2431_2015-06-29,oil
2304_2015-07-01,bottled water
1955_2015-02-13,sausage
2243_2015-01-31,herbs
3156_2015-08-02,packaged fruit/vegetables
4605_2015-10-23,frankfurter
1864_2015-09-27,finished products
4102_2015-05-13,oil
4835_2015-05-22,curd
1668_2015-03-14,herbs
3130_2015-05-02,sausage
1110_2015-11-20,whole milk
4647_2015-02-17,soda
3872_2015-02-07,whole milk
3184_2015-10-24,root vegetables
4623_2015-07-08,sugar
2111_2015-02-25,cream cheese 
4533_2015-05-21,frozen fruits
3926_2015-06-30,whipped/sour cream
1605_2015-06-18,yogurt
4468_2015-06-15,pork
2041_2015-09-24,grapes
3835_2015-05-11,whole milk
3601_2015-02-03,sausage
2307_2015-06-29,canned beer
1767_2015-04-18,meat
4251_2015-12-21,soda
1365_2015-11-02,bottled beer
1665_2015-04-11,whole milk
2447_2015-06-25,chicken
4825_2015-09-05,pip fruit
4844_2015-02-23,pork
3319_2015-03-03,oil
2536_2015-11-07,whole milk
1857_2015-08-10,pip fruit
2128_2015-06-20,ham
1793_2015-09-24,ice cream
2041_2015-07-17,detergent
1178_2015-03-23,oil
2080_2015-04-21,tropical fruit
2884_2015-05-08,UHT-milk
3532_2015-01-25,meat
1892_2015-11-20,grapes
2880_2015-11-03,liver loaf
3176_2015-01-17,root vegetables
3404_2015-12-07,butter milk
3891_2015-11-22,brown bread
2974_2015-12-26,herbs
3831_2015-03-07,newspapers
4182_2015-08-21,pastry
1283_2015-11-13,UHT-milk
2154_2015-03-15,cream cheese 
4543_2015-10-23,rolls/buns
4642_2015-12-03,rolls/buns
2360_2015-02-18,rolls/buns
1356_2015-09-08,hard cheese
4895_2015-08-10,canned beer
3390_2015-12-01,canned beer
4495_2015-03-06,citrus fruit
1811_2015-09-23,yogurt
4996_2015-02-20,salty snack
3291_2015-08-02,tropical fruit
1878_2015-11-27,citrus fruit
1483_2015-06-27,rolls/buns
4386_2015-09-08,citrus fruit
4825_2015-11-15,butter milk
2549_2015-05-13,other vegetables
4965_2015-10-11,canned beer
3251_2015-09-10,soda
4932_2015-11-20,tropical fruit
3986_2015-07-23,coffee
1616_2015-01-19,ham
1239_2015-07-02,whipped/sour cream
4993_2015-02-09,citrus fruit
2762_2015-12-18,dessert
4717_2015-05-16,canned beer
4662_2015-11-17,rolls/buns
3500_2015-01-18,meat
4866_2015-08-21,sausage
1044_2015-02-09,tropical fruit
2070_2015-12-19,baby cosmetics
3761_2015-08-06,citrus fruit
1145_2015-10-07,tropical fruit
3324_2015-06-06,spices
4455_2015-12-26,sausage
3465_2015-07-30,sausage
4934_2015-10-31,canned beer
3793_2015-01-22,canned beer
3662_2015-07-20,whole milk
3755_2015-04-14,root vegetables
4173_2015-05-11,yogurt
3353_2015-03-06,onions
2086_2015-06-02,napkins
1570_2015-03-20,other vegetables
1233_2015-07-31,chicken
4647_2015-01-30,meat
3178_2015-01-03,rolls/buns
2765_2015-09-04,butter
4221_2015-01-04,sausage
4265_2015-12-12,rolls/buns
3532_2015-05-26,other vegetables
1967_2015-09-03,frankfurter
3474_2015-02-25,newspapers
4075_2015-01-05,turkey
1551_2015-05-11,onions
4609_2015-11-07,whole milk
1975_2015-09-26,yogurt
4859_2015-09-09,whipped/sour cream
1901_2015-04-21,citrus fruit
4487_2015-07-20,onions
3364_2015-06-29,sausage
4719_2015-08-22,frankfurter
2348_2015-12-11,domestic eggs
2250_2015-10-15,waffles
3034_2015-05-07,condensed milk
2837_2015-04-22,whole milk
2447_2015-10-15,frankfurter
1452_2015-10-27,chicken
4838_2015-01-31,frankfurter
4822_2015-07-04,pip fruit
2571_2015-05-02,root vegetables
2133_2015-07-11,pork
3568_2015-10-17,other vegetables
3354_2015-01-27,sausage
1742_2015-07-05,napkins
2574_2015-05-18,meat
4498_2015-04-07,pastry
4612_2015-04-30,sausage
1075_2015-01-29,pip fruit
1371_2015-01-22,frozen vegetables
4434_2015-02-23,other vegetables
1378_2015-10-12,frankfurter
1615_2015-01-25,sausage
2503_2015-02-08,beef
2381_2015-04-01,hamburger meat
1031_2015-08-26,beverages
3200_2015-04-01,whole milk
1138_2015-02-24,rolls/buns
4958_2015-05-24,tropical fruit
1616_2015-12-08,whole milk
1270_2015-02-03,citrus fruit
2347_2015-01-27,soda
2076_2015-12-04,frankfurter
3597_2015-07-07,sausage
2151_2015-09-29,napkins
2940_2015-11-07,yogurt
3475_2015-12-14,herbs
2715_2015-03-15,sausage
3644_2015-10-02,yogurt
1649_2015-11-29,curd
4079_2015-08-17,frankfurter
1844_2015-11-13,frankfurter
1420_2015-12-08,curd
2879_2015-07-23,liver loaf
4095_2015-12-29,specialty bar
2437_2015-11-15,ice cream
1324_2015-01-24,specialty bar
4574_2015-10-03,frozen vegetables
4881_2015-03-26,rolls/buns
3790_2015-08-04,pastry
1275_2015-06-04,curd
2131_2015-04-15,beef
2509_2015-02-03,yogurt
3077_2015-08-31,chicken
3653_2015-09-12,detergent
2971_2015-01-27,coffee
1463_2015-09-28,tropical fruit
4323_2015-10-11,sauces
2632_2015-07-01,pork
1481_2015-06-04,yogurt
1283_2015-03-06,napkins
1164_2015-02-01,other vegetables
4275_2015-09-11,chicken
2600_2015-02-18,pork
2084_2015-08-15,root vegetables
1621_2015-02-20,ham
1291_2015-03-06,whole milk
4150_2015-08-26,tropical fruit
2073_2015-02-04,sausage
1912_2015-08-22,bottled beer
4033_2015-06-06,turkey
4877_2015-02-28,meat
2590_2015-09-28,whole milk
3982_2015-01-28,soda
2782_2015-06-09,rolls/buns
2100_2015-01-27,dessert
1785_2015-12-21,sausage
3166_2015-04-28,pork
2251_2015-03-29,hamburger meat
2012_2015-03-29,rolls/buns
3309_2015-10-28,misc. beverages
2165_2015-06-17,soda
3337_2015-02-01,whole milk
1000_2015-05-27,soda
3357_2015-06-08,pip fruit
2222_2015-01-08,yogurt
1207_2015-11-14,frankfurter
3511_2015-06-07,specialty chocolate
2171_2015-08-02,sausage
3078_2015-09-01,oil
3472_2015-02-06,citrus fruit
4519_2015-11-03,napkins
1763_2015-09-13,coffee
2830_2015-05-28,canned beer
4940_2015-08-21,rum
1311_2015-06-29,rolls/buns
4116_2015-05-01,pastry
4121_2015-11-01,whole milk
4293_2015-07-05,root vegetables
4308_2015-12-05,pastry
2874_2015-01-05,sausage
3471_2015-01-14,frankfurter
1936_2015-08-15,rolls/buns
4163_2015-05-30,frankfurter
3369_2015-12-29,sausage
2335_2015-01-13,whole milk
3957_2015-02-15,whole milk
4841_2015-05-02,whole milk
2184_2015-12-07,ham
3118_2015-12-29,whole milk
2926_2015-11-08,soda
1773_2015-11-01,whole milk
2523_2015-04-04,bottled water
2550_2015-06-08,butter milk
1319_2015-05-19,pork
1649_2015-05-16,pork
2202_2015-08-07,turkey
2925_2015-08-22,tropical fruit
2293_2015-06-24,rolls/buns
2190_2015-10-11,citrus fruit
3031_2015-10-27,tropical fruit
4275_2015-07-05,frankfurter
4453_2015-08-02,sausage
4776_2015-02-08,sausage
3327_2015-05-04,pip fruit
1718_2015-03-11,hamburger meat
3041_2015-07-10,other vegetables
4110_2015-02-06,nuts/prunes
4280_2015-12-06,ham
3022_2015-11-15,butter
1941_2015-09-16,napkins
4494_2015-08-06,beef
2749_2015-06-22,frankfurter
1241_2015-05-22,meat
2066_2015-03-23,whole milk
1777_2015-07-11,sausage
2178_2015-05-03,sausage
4727_2015-04-11,rolls/buns
3035_2015-11-08,sausage
1464_2015-03-07,sausage
2654_2015-11-25,sausage
3950_2015-12-05,chocolate
1706_2015-03-07,coffee
3325_2015-11-29,beef
3732_2015-11-29,berries
4924_2015-03-01,beef
1742_2015-12-12,sausage
4929_2015-07-27,rolls/buns
1092_2015-10-09,frankfurter
1907_2015-07-19,sausage
3540_2015-03-05,pip fruit
2990_2015-07-11,grapes
4088_2015-03-05,chocolate marshmallow
3026_2015-01-24,soda
2209_2015-04-20,bottled beer
4393_2015-11-24,fruit/vegetable juice
2047_2015-05-08,meat
4610_2015-07-19,pip fruit
1269_2015-09-30,other vegetables
3629_2015-01-11,frankfurter
2399_2015-02-12,canned beer
2675_2015-09-15,canned beer
2760_2015-07-12,other vegetables
2058_2015-06-04,soda
4065_2015-07-07,rolls/buns
1450_2015-11-16,bags
3128_2015-07-21,dessert
2331_2015-11-28,canned beer
2505_2015-10-10,butter
3758_2015-01-13,whole milk
3574_2015-02-13,canned beer
2563_2015-12-29,coffee
4373_2015-08-12,beef
1693_2015-09-05,spread cheese
1612_2015-03-05,canned beer
1835_2015-06-22,rolls/buns
3574_2015-05-08,pip fruit
1283_2015-03-15,whole milk
4596_2015-06-05,sausage
2495_2015-07-04,frankfurter
3581_2015-12-25,citrus fruit
3458_2015-04-27,citrus fruit
3723_2015-03-14,pip fruit
2249_2015-01-22,tropical fruit
1430_2015-12-17,frankfurter
3039_2015-11-28,pip fruit
1831_2015-01-09,pork
4831_2015-02-27,rolls/buns
3816_2015-12-18,canned beer
2314_2015-09-06,citrus fruit
2743_2015-03-24,grapes
1538_2015-11-30,tropical fruit
4734_2015-11-22,tropical fruit
2363_2015-06-24,beverages
1484_2015-08-27,sausage
1764_2015-09-29,whole milk
3595_2015-03-23,sausage
4303_2015-12-25,pork
2695_2015-01-07,whole milk
4538_2015-11-28,sausage
1148_2015-09-27,soda
3443_2015-04-04,tropical fruit
3334_2015-03-17,whole milk
2508_2015-10-06,canned beer
3599_2015-05-25,turkey
4540_2015-10-20,yogurt
2590_2015-12-16,whipped/sour cream
2855_2015-11-08,sausage
4836_2015-07-03,newspapers
1788_2015-10-09,sausage
1963_2015-12-30,yogurt
1771_2015-03-20,other vegetables
3758_2015-09-04,photo/film
3180_2015-05-04,tropical fruit
2406_2015-12-07,sausage
2255_2015-04-27,frankfurter
1737_2015-01-23,citrus fruit
2404_2015-03-08,pork
3467_2015-01-28,soda
3395_2015-08-19,whole milk
3405_2015-03-04,cookware
2927_2015-02-03,frozen vegetables
4137_2015-12-26,chicken
3282_2015-06-22,frankfurter
4567_2015-09-10,tropical fruit
4550_2015-11-09,root vegetables
4223_2015-10-03,meat
4806_2015-11-24,tropical fruit
1153_2015-12-08,whole milk
2585_2015-03-14,soda
2229_2015-03-19,whipped/sour cream
3406_2015-10-23,whole milk
2234_2015-07-15,citrus fruit
2549_2015-06-14,pip fruit
3385_2015-02-16,root vegetables
1746_2015-08-08,pip fruit
4632_2015-03-09,onions
1476_2015-03-29,tropical fruit
4235_2015-04-26,citrus fruit
3574_2015-11-05,canned beer
2216_2015-11-17,tropical fruit
4666_2015-12-02,root vegetables
1148_2015-07-09,pork
3543_2015-05-17,canned beer
2955_2015-06-06,tropical fruit
2257_2015-03-13,pork
2612_2015-02-01,pip fruit
3488_2015-12-21,rolls/buns
3309_2015-05-17,root vegetables
3092_2015-12-24,sausage
4497_2015-02-20,butter
1848_2015-06-27,sauces
2466_2015-07-27,beef
4411_2015-07-22,ham
2295_2015-03-21,rolls/buns
1914_2015-01-21,tropical fruit
1290_2015-09-22,sausage
2293_2015-12-19,tropical fruit
4693_2015-07-01,whole milk
1056_2015-09-13,pip fruit
3248_2015-01-14,chicken
2815_2015-09-10,root vegetables
4207_2015-07-08,rolls/buns
1160_2015-09-04,butter
3868_2015-01-22,tropical fruit
3707_2015-06-26,sausage
3432_2015-04-04,rolls/buns
4510_2015-04-05,tropical fruit
2893_2015-10-06,tropical fruit
4902_2015-04-16,UHT-milk
3443_2015-10-23,root vegetables
1864_2015-06-30,pip fruit
2071_2015-09-30,whole milk
3092_2015-04-11,dessert
2314_2015-11-25,pork
3882_2015-10-19,frankfurter
2369_2015-09-08,frankfurter
1787_2015-05-09,whipped/sour cream
3284_2015-11-19,curd
1375_2015-10-11,other vegetables
1949_2015-03-06,ham
4805_2015-05-04,whole milk
3759_2015-04-02,whole milk
2764_2015-01-23,margarine
4225_2015-05-01,pip fruit
2455_2015-01-04,sausage
1582_2015-08-06,curd
1776_2015-02-15,canned beer
3096_2015-08-22,napkins
3453_2015-12-16,chewing gum
3899_2015-12-24,bottled water
4455_2015-01-04,citrus fruit
2690_2015-03-06,chicken
2171_2015-07-28,citrus fruit
3015_2015-06-12,bottled water
3449_2015-10-10,whole milk
1848_2015-07-06,hamburger meat
3818_2015-12-17,turkey
1424_2015-10-09,citrus fruit
3888_2015-12-13,sausage
2711_2015-08-18,yogurt
3363_2015-01-25,butter
4633_2015-08-17,chicken
2864_2015-08-03,beverages
2500_2015-01-05,onions
1635_2015-11-25,butter
4971_2015-05-17,sausage
3856_2015-03-22,sausage
1414_2015-05-24,whole milk
4793_2015-11-24,root vegetables
3101_2015-01-17,chicken
1651_2015-12-17,tropical fruit
2525_2015-10-23,chicken
1625_2015-10-08,other vegetables
3812_2015-08-11,whipped/sour cream
2879_2015-12-28,whole milk
4180_2015-11-11,root vegetables
4187_2015-07-31,sausage
4292_2015-12-05,frozen vegetables
3043_2015-01-05,beef
1819_2015-12-18,root vegetables
1701_2015-05-17,canned beer
1047_2015-08-09,sweet spreads
1065_2015-10-27,beef
4360_2015-02-23,frozen vegetables
2818_2015-11-11,bottled water
2008_2015-08-30,domestic eggs
2624_2015-08-18,ice cream
4564_2015-11-04,ice cream
4799_2015-04-22,citrus fruit
4774_2015-07-16,red/blush wine
1153_2015-02-18,butter
4776_2015-10-25,whole milk
3596_2015-01-19,hard cheese
4097_2015-11-28,hygiene articles
3633_2015-12-29,herbs
2356_2015-08-31,citrus fruit
4268_2015-04-16,white bread
4757_2015-06-16,misc. beverages
4323_2015-12-17,pot plants
1182_2015-01-21,beef
3266_2015-08-19,canned beer
2450_2015-07-31,whipped/sour cream
1208_2015-08-24,shopping bags
2115_2015-06-24,berries
3774_2015-12-17,whole milk
2904_2015-09-17,root vegetables
3872_2015-01-22,sausage
3985_2015-01-20,bottled water
2483_2015-07-04,ice cream
2462_2015-03-25,bottled beer
1068_2015-07-01,pork
1458_2015-02-24,ice cream
3048_2015-11-10,sausage
3501_2015-07-27,rolls/buns
3982_2015-09-29,root vegetables
3365_2015-01-06,pastry
3230_2015-01-14,other vegetables
2312_2015-05-15,other vegetables
3493_2015-02-02,citrus fruit
1474_2015-06-24,white bread
4907_2015-04-21,citrus fruit
1509_2015-05-13,chocolate
1732_2015-03-09,citrus fruit
2947_2015-07-16,sausage
2509_2015-04-20,root vegetables
3061_2015-08-17,sausage
4214_2015-06-09,tropical fruit
1104_2015-10-27,pork
4702_2015-08-03,whole milk
2687_2015-09-14,mustard
3240_2015-01-01,citrus fruit
2816_2015-05-15,whole milk
1524_2015-12-05,root vegetables
2483_2015-10-28,citrus fruit
3456_2015-04-22,soda
4461_2015-02-13,tropical fruit
1814_2015-11-20,beef
1486_2015-02-11,pip fruit
1514_2015-01-11,root vegetables
1710_2015-05-21,chicken
3373_2015-12-24,pip fruit
1746_2015-10-14,whole milk
1355_2015-09-19,frankfurter
1162_2015-08-06,canned beer
2712_2015-09-26,whole milk
1025_2015-08-19,canned beer
3067_2015-07-17,butter milk
2675_2015-09-10,margarine
1354_2015-12-01,whole milk
2822_2015-12-18,salty snack
1814_2015-01-22,root vegetables
4332_2015-10-25,domestic eggs
3175_2015-02-26,sausage
1357_2015-09-06,root vegetables
2511_2015-07-08,other vegetables
3855_2015-04-30,pork
1889_2015-02-20,onions
2448_2015-06-08,other vegetables
1385_2015-11-19,pip fruit
2736_2015-03-02,whole milk
2284_2015-03-18,pork
1708_2015-09-18,cat food
1952_2015-11-23,finished products
3497_2015-09-08,brown bread
1237_2015-04-09,ham
4353_2015-08-24,fish
2092_2015-09-04,sausage
2514_2015-11-02,whole milk
4790_2015-05-16,bottled beer
1948_2015-08-25,whole milk
4778_2015-03-26,soda
2601_2015-03-26,ham
3642_2015-02-24,sausage
2957_2015-09-19,sausage
4585_2015-09-28,sausage
3637_2015-07-10,sausage
1353_2015-02-09,pork
3257_2015-02-13,root vegetables
2524_2015-09-10,citrus fruit
3658_2015-09-26,whole milk
1901_2015-11-29,yogurt
3247_2015-01-13,UHT-milk
4308_2015-01-24,citrus fruit
1305_2015-05-24,citrus fruit
3744_2015-12-08,rolls/buns
2903_2015-08-08,sausage
3036_2015-07-12,frozen fish
2465_2015-12-27,other vegetables
1233_2015-03-20,rolls/buns
1366_2015-05-29,tropical fruit
3741_2015-08-06,butter milk
3690_2015-04-24,spread cheese
3620_2015-06-18,rolls/buns
4759_2015-02-20,frankfurter
3543_2015-10-11,frankfurter
2792_2015-07-29,condensed milk
1929_2015-07-10,rolls/buns
4941_2015-01-15,rolls/buns
3547_2015-10-07,rolls/buns
4207_2015-08-28,sausage
2107_2015-03-01,coffee
3050_2015-03-11,pip fruit
4875_2015-09-13,flour
3691_2015-08-08,frankfurter
2433_2015-03-14,soda
4757_2015-01-09,soda
4718_2015-06-12,pork
1240_2015-04-14,frozen vegetables
1792_2015-08-15,tropical fruit
4486_2015-11-09,citrus fruit
1757_2015-06-15,frankfurter
2186_2015-07-01,other vegetables
3752_2015-04-15,sweet spreads
3051_2015-11-29,frankfurter
3688_2015-10-23,pork
4676_2015-01-15,sausage
1806_2015-07-06,beverages
2086_2015-03-09,frankfurter
2689_2015-04-30,curd
2393_2015-04-17,onions
1669_2015-08-19,soda
3500_2015-04-21,soda
1213_2015-03-03,chicken
4598_2015-11-18,cream cheese 
1404_2015-05-03,bottled water
1758_2015-02-26,chocolate
1265_2015-03-07,cream cheese 
1006_2015-06-14,whole milk
2779_2015-10-17,whole milk
4457_2015-09-03,fruit/vegetable juice
2532_2015-07-06,onions
4004_2015-05-10,tropical fruit
1737_2015-05-09,pastry
1934_2015-08-06,tropical fruit
3400_2015-03-04,rolls/buns
4301_2015-05-01,sausage
2997_2015-12-30,citrus fruit
1098_2015-08-05,tropical fruit
2208_2015-07-30,pork
3672_2015-05-28,whole milk
3651_2015-01-24,hamburger meat
3957_2015-05-15,frankfurter
4433_2015-05-25,other vegetables
3822_2015-05-27,ham
4588_2015-04-30,bottled beer
2622_2015-07-17,pip fruit
2117_2015-05-02,pasta
1780_2015-07-12,pip fruit
3819_2015-04-12,pork
3046_2015-03-31,sausage
3228_2015-01-26,tropical fruit
2251_2015-06-23,chicken
2368_2015-11-11,whole milk
2573_2015-01-03,ham
4701_2015-04-30,soda
4384_2015-05-25,chicken
1998_2015-05-18,canned beer
4583_2015-02-23,pip fruit
2201_2015-05-22,domestic eggs
2636_2015-09-11,sausage
1092_2015-07-27,rolls/buns
3899_2015-04-22,rolls/buns
4576_2015-08-05,root vegetables
4692_2015-10-27,citrus fruit
1170_2015-11-12,whole milk
3170_2015-01-17,beef
2229_2015-10-25,other vegetables
2944_2015-02-01,tropical fruit
2582_2015-03-06,chicken
1373_2015-05-10,brown bread
1366_2015-10-25,sausage
3469_2015-05-10,hamburger meat
4012_2015-05-16,pork
2031_2015-02-26,sausage
2459_2015-09-16,soda
4377_2015-02-23,sweet spreads
1534_2015-08-13,pastry
2051_2015-07-23,other vegetables
1567_2015-03-13,whipped/sour cream
2972_2015-05-21,whole milk
1287_2015-08-28,whole milk
4776_2015-08-08,citrus fruit
2271_2015-08-04,other vegetables
4657_2015-08-15,pork
2344_2015-04-14,pip fruit
1482_2015-07-06,bottled beer
1278_2015-12-09,other vegetables
