transaction_id,itemDescription
1463_2015-12-24,sausage
3470_2015-02-19,root vegetables
4914_2015-11-29,whole milk
2448_2015-08-31,frankfurter
3387_2015-05-10,soda
3167_2015-11-04,soda
3175_2015-03-17,frankfurter
2678_2015-09-21,berries
4627_2015-12-18,canned beer
1773_2015-10-17,frankfurter
3100_2015-05-23,frankfurter
3232_2015-05-29,berries
3673_2015-08-12,frankfurter
4068_2015-11-19,newspapers
2340_2015-10-07,frozen fish
1930_2015-03-01,tropical fruit
3526_2015-06-02,beef
1617_2015-02-10,rolls/buns
1028_2015-07-11,specialty chocolate
4440_2015-12-01,sparkling wine
3554_2015-07-23,citrus fruit
1632_2015-12-15,onions
1429_2015-02-07,whole milk
1225_2015-05-20,photo/film
2509_2015-07-15,hamburger meat
4945_2015-08-02,other vegetables
4342_2015-03-18,whole milk
1832_2015-09-28,pork
1518_2015-06-21,tropical fruit
1512_2015-09-20,chicken
4818_2015-03-20,other vegetables
4686_2015-08-19,sausage
4986_2015-02-01,whole milk
2755_2015-02-06,rolls/buns
4532_2015-11-29,hygiene articles
2070_2015-08-16,ice cream
1894_2015-05-09,curd
3473_2015-01-25,whole milk
2140_2015-09-28,onions
3286_2015-12-23,finished products
4729_2015-04-08,salt
3204_2015-02-20,tropical fruit
1574_2015-04-18,other vegetables
3361_2015-07-22,chocolate
1776_2015-02-25,ice cream
2009_2015-10-11,tropical fruit
3479_2015-03-24,frankfurter
2394_2015-11-22,butter
1337_2015-12-25,other vegetables
3574_2015-06-13,tropical fruit
1727_2015-07-18,citrus fruit
1016_2015-10-05,UHT-milk
4326_2015-01-21,beef
2212_2015-09-22,curd
1990_2015-08-01,citrus fruit
3836_2015-12-06,yogurt
4560_2015-07-01,bottled beer
1119_2015-02-04,grapes
1379_2015-05-18,pork
1658_2015-09-03,sausage
2948_2015-06-16,frankfurter
1273_2015-05-04,artif. sweetener
1155_2015-12-27,frankfurter
1672_2015-02-05,pip fruit
3841_2015-04-02,frankfurter
1683_2015-08-20,whole milk
1774_2015-08-07,domestic eggs
4441_2015-06-17,packaged fruit/vegetables
1929_2015-05-02,chicken
1273_2015-01-31,pork
2920_2015-10-11,citrus fruit
2467_2015-04-18,light bulbs
2678_2015-11-28,cream cheese 
3423_2015-06-02,sausage
4223_2015-07-19,citrus fruit
2846_2015-09-23,other vegetables
4103_2015-07-26,chicken
4789_2015-05-02,ice cream
4916_2015-02-26,pork
2518_2015-05-03,pork
2622_2015-03-07,onions
4321_2015-01-29,tropical fruit
2050_2015-06-28,whipped/sour cream
2146_2015-06-20,berries
3938_2015-05-26,berries
1636_2015-09-19,rolls/buns
4694_2015-07-29,ice cream
2432_2015-07-07,coffee
4937_2015-05-18,whole milk
1293_2015-03-01,whole milk
2883_2015-02-17,citrus fruit
2267_2015-01-30,beef
3997_2015-06-09,pork
4792_2015-07-20,turkey
2292_2015-03-25,margarine
1018_2015-05-23,butter milk
4922_2015-02-13,beef
3151_2015-09-25,bottled water
2517_2015-07-04,pip fruit
1499_2015-05-17,whole milk
4993_2015-01-21,chocolate
1606_2015-11-11,frankfurter
2918_2015-08-10,whole milk
1815_2015-01-13,sausage
4524_2015-07-05,grapes
1395_2015-06-11,brown bread
3456_2015-06-16,root vegetables
1597_2015-02-05,UHT-milk
2315_2015-05-02,onions
4095_2015-09-29,beef
3680_2015-11-24,pork
2847_2015-11-23,canned beer
3426_2015-10-25,yogurt
4750_2015-08-04,yogurt
1384_2015-08-09,pip fruit
3120_2015-08-09,meat
1081_2015-04-25,coffee
1171_2015-05-05,bottled water
4932_2015-07-08,bottled beer
4189_2015-09-11,sausage
4455_2015-09-09,shopping bags
2928_2015-02-11,pork
4817_2015-03-18,frankfurter
4257_2015-06-28,ice cream
4254_2015-07-20,root vegetables
4071_2015-09-19,sausage
2109_2015-10-28,sausage
1412_2015-07-05,root vegetables
4088_2015-09-23,canned vegetables
4056_2015-10-20,tropical fruit
4441_2015-05-05,grapes
4363_2015-07-01,whole milk
2107_2015-11-27,frankfurter
2941_2015-02-23,dessert
1497_2015-07-26,shopping bags
2211_2015-01-01,butter
3510_2015-01-02,frankfurter
4074_2015-05-27,pork
3190_2015-11-21,whole milk
2297_2015-03-01,brown bread
3311_2015-07-01,frozen fish
3085_2015-01-21,soda
3693_2015-11-16,whole milk
4859_2015-07-07,pork
2125_2015-06-25,whipped/sour cream
2261_2015-04-04,frankfurter
3679_2015-11-27,grapes
4165_2015-08-18,sausage
3538_2015-03-01,citrus fruit
3913_2015-02-19,ham
2336_2015-04-14,chewing gum
3549_2015-08-01,beef
4434_2015-09-21,beef
2854_2015-02-08,other vegetables
3413_2015-02-08,frankfurter
1780_2015-10-13,canned fish
2899_2015-09-06,sausage
2106_2015-08-13,bottled water
3929_2015-07-30,specialty cheese
3857_2015-10-01,bottled water
4459_2015-12-18,bottled water
4551_2015-07-28,chicken
4042_2015-12-17,frankfurter
2599_2015-05-06,chicken
1045_2015-11-25,chicken
4677_2015-01-24,butter
1580_2015-06-14,citrus fruit
3269_2015-10-07,whipped/sour cream
4368_2015-01-29,frankfurter
1111_2015-11-20,beef
4841_2015-09-13,chicken
3047_2015-09-07,sausage
4349_2015-03-14,citrus fruit
3580_2015-11-24,ice cream
2370_2015-07-18,specialty chocolate
3094_2015-06-28,frankfurter
1146_2015-09-12,pork
2287_2015-12-16,UHT-milk
3911_2015-08-23,UHT-milk
4891_2015-04-19,cookware
4837_2015-12-02,citrus fruit
4464_2015-10-21,sausage
2940_2015-10-18,frankfurter
4972_2015-02-06,citrus fruit
4890_2015-07-03,ham
4295_2015-07-17,ham
2729_2015-09-24,bottled water
1125_2015-11-19,popcorn
1850_2015-01-11,tropical fruit
2928_2015-09-22,frankfurter
3717_2015-05-30,hamburger meat
3809_2015-03-24,soda
3437_2015-02-02,sausage
1481_2015-01-17,yogurt
1050_2015-05-04,meat
2918_2015-03-16,red/blush wine
4499_2015-08-08,UHT-milk
4117_2015-01-06,brown bread
1630_2015-05-22,semi-finished bread
3715_2015-05-11,whole milk
3512_2015-11-17,cat food
1197_2015-04-27,citrus fruit
3958_2015-03-04,citrus fruit
4890_2015-09-14,meat
3112_2015-05-19,rolls/buns
4502_2015-11-22,root vegetables
4719_2015-06-01,tropical fruit
1516_2015-01-28,brown bread
4281_2015-10-18,shopping bags
1566_2015-04-30,grapes
4641_2015-11-29,ham
2561_2015-02-26,root vegetables
2344_2015-12-17,ice cream
2643_2015-04-21,tropical fruit
3236_2015-04-09,finished products
4863_2015-12-30,dessert
2264_2015-01-12,sparkling wine
3168_2015-03-20,other vegetables
1282_2015-11-18,misc. beverages
2832_2015-11-02,other vegetables
3067_2015-11-27,misc. beverages
1847_2015-04-17,dessert
3525_2015-02-14,frankfurter
1231_2015-10-14,sausage
3471_2015-03-28,meat
2421_2015-11-22,sausage
4092_2015-06-14,onions
1577_2015-03-16,beef
3463_2015-06-13,pip fruit
3518_2015-08-01,ham
4325_2015-10-14,yogurt
4947_2015-11-18,citrus fruit
2194_2015-01-11,other vegetables
2868_2015-03-20,pork
3211_2015-09-30,bathroom cleaner
4537_2015-01-01,ham
2243_2015-09-15,grapes
2399_2015-01-21,pastry
4133_2015-01-22,citrus fruit
2937_2015-06-17,photo/film
1029_2015-03-14,dessert
4384_2015-09-22,citrus fruit
3756_2015-07-22,soda
1646_2015-06-19,chewing gum
3066_2015-11-30,root vegetables
1259_2015-11-27,pork
2245_2015-01-28,turkey
3289_2015-03-01,tropical fruit
3742_2015-08-22,sausage
4537_2015-04-09,sausage
4531_2015-09-29,pork
3764_2015-10-05,sausage
1581_2015-08-13,grapes
2859_2015-02-11,grapes
2175_2015-03-06,other vegetables
1301_2015-11-03,pot plants
3465_2015-11-01,bottled water
2203_2015-06-27,prosecco
2113_2015-08-16,UHT-milk
3072_2015-01-26,bottled water
2805_2015-08-17,rolls/buns
2511_2015-07-14,specialty chocolate
2120_2015-01-26,beef
2346_2015-04-24,tropical fruit
2071_2015-10-14,beef
2610_2015-02-26,rolls/buns
3489_2015-11-18,berries
3458_2015-08-13,sausage
4869_2015-02-06,chicken
2580_2015-04-11,sausage
3305_2015-06-24,shopping bags
3811_2015-06-24,canned beer
1782_2015-08-16,soda
3050_2015-04-07,yogurt
4924_2015-09-14,rolls/buns
1480_2015-11-21,rolls/buns
3508_2015-08-15,whole milk
2545_2015-11-18,citrus fruit
3638_2015-06-06,citrus fruit
3971_2015-12-30,brown bread
4536_2015-04-06,tropical fruit
2707_2015-06-12,frankfurter
1382_2015-09-29,coffee
4648_2015-09-14,ham
2699_2015-04-18,other vegetables
3119_2015-02-05,sausage
4695_2015-09-09,pork
4778_2015-08-24,citrus fruit
3451_2015-04-26,tropical fruit
2221_2015-12-16,other vegetables
4217_2015-11-23,pork
1334_2015-06-07,chicken
2499_2015-11-22,root vegetables
3585_2015-07-21,citrus fruit
3161_2015-11-08,fruit/vegetable juice
2434_2015-06-06,beef
4448_2015-01-06,frankfurter
4597_2015-07-13,frankfurter
4584_2015-10-09,beef
1606_2015-03-10,ham
3323_2015-11-12,shopping bags
1308_2015-03-14,pork
1331_2015-10-07,condensed milk
2386_2015-01-30,chicken
3910_2015-02-28,sausage
4274_2015-08-01,bottled beer
3101_2015-01-21,chicken
4416_2015-12-23,finished products
2375_2015-12-09,pork
1819_2015-09-09,root vegetables
3981_2015-10-02,domestic eggs
3553_2015-06-01,domestic eggs
3846_2015-01-28,bottled water
3037_2015-02-23,cling film/bags
3469_2015-02-09,other vegetables
1601_2015-12-09,whole milk
4040_2015-03-03,sausage
3926_2015-06-07,sausage
4201_2015-10-14,tropical fruit
4274_2015-09-30,frankfurter
2665_2015-04-13,frozen potato products
3153_2015-10-08,frankfurter
2691_2015-09-07,frankfurter
4022_2015-07-31,chicken
3716_2015-11-10,tropical fruit
4537_2015-10-12,bottled beer
4875_2015-06-11,citrus fruit
3822_2015-09-25,hamburger meat
3609_2015-12-12,chicken
4428_2015-08-23,pork
3947_2015-04-16,rolls/buns
2448_2015-08-17,bottled water
2688_2015-04-11,sausage
3764_2015-07-24,frozen potato products
4523_2015-08-24,frankfurter
3698_2015-08-30,sausage
3898_2015-08-21,tropical fruit
1761_2015-10-02,bottled beer
2689_2015-01-11,bottled beer
1627_2015-04-11,rolls/buns
4629_2015-11-16,citrus fruit
2790_2015-12-30,yogurt
4496_2015-01-23,turkey
1934_2015-02-27,soda
2513_2015-02-12,canned beer
3298_2015-01-28,canned beer
4214_2015-03-20,sausage
2480_2015-08-14,pork
4962_2015-03-29,Instant food products
3960_2015-06-20,frankfurter
2074_2015-01-23,oil
2625_2015-10-03,chicken
1557_2015-08-04,beef
2007_2015-08-28,dessert
2120_2015-10-07,pork
4289_2015-09-08,curd
2356_2015-01-31,chicken
4301_2015-09-30,whipped/sour cream
2950_2015-02-07,frankfurter
2263_2015-07-02,frankfurter
3186_2015-11-25,liver loaf
2655_2015-07-01,pork
1491_2015-06-18,frankfurter
2069_2015-02-10,pork
3012_2015-09-20,pork
2681_2015-02-24,soda
4144_2015-11-06,root vegetables
3919_2015-10-07,whipped/sour cream
2777_2015-06-01,chocolate
4119_2015-05-09,whole milk
3597_2015-06-23,pork
2110_2015-05-15,coffee
3523_2015-04-19,rolls/buns
3364_2015-09-14,citrus fruit
3759_2015-09-08,citrus fruit
4014_2015-11-15,soda
3140_2015-08-27,cream cheese 
2787_2015-06-24,soda
2525_2015-11-16,chicken
2555_2015-12-05,frozen fish
2419_2015-04-07,sausage
4257_2015-08-21,beef
4267_2015-06-16,ham
2364_2015-09-08,chicken
4008_2015-05-04,herbs
1231_2015-06-28,grapes
1651_2015-05-06,tropical fruit
1371_2015-05-11,frankfurter
2501_2015-09-09,onions
1467_2015-05-02,sausage
1015_2015-05-04,citrus fruit
4697_2015-02-10,hamburger meat
2727_2015-09-30,frankfurter
3592_2015-06-10,sausage
1279_2015-07-19,root vegetables
1708_2015-04-02,oil
2305_2015-01-05,canned beer
3294_2015-07-03,newspapers
4147_2015-09-16,pip fruit
3850_2015-09-03,coffee
1624_2015-12-22,red/blush wine
3023_2015-05-06,onions
2771_2015-08-26,frankfurter
1144_2015-04-01,meat
3938_2015-05-18,whole milk
4180_2015-09-07,dessert
1053_2015-07-09,hamburger meat
2671_2015-07-27,chewing gum
2001_2015-09-09,bottled water
2095_2015-09-29,beverages
3245_2015-12-08,whole milk
4878_2015-04-18,citrus fruit
3489_2015-03-09,tropical fruit
3300_2015-07-25,cat food
3090_2015-02-14,whole milk
4441_2015-02-18,soda
1242_2015-05-18,sausage
1190_2015-06-11,root vegetables
1983_2015-07-06,berries
1872_2015-08-24,other vegetables
4291_2015-12-09,sausage
4400_2015-12-11,beverages
1628_2015-02-05,chicken
1345_2015-03-21,whole milk
2732_2015-04-02,sausage
3410_2015-10-29,ham
1920_2015-02-09,whole milk
3241_2015-09-20,root vegetables
2962_2015-04-26,citrus fruit
2492_2015-04-10,frankfurter
2416_2015-11-05,ice cream
1538_2015-03-08,sausage
3801_2015-10-23,root vegetables
3202_2015-09-29,ham
4471_2015-02-28,coffee
4939_2015-10-14,citrus fruit
2575_2015-03-13,pot plants
4419_2015-12-23,other vegetables
4217_2015-12-01,whole milk
1968_2015-01-10,zwieback
3084_2015-08-12,chicken
4807_2015-06-18,butter
4781_2015-11-22,ham
2432_2015-10-06,whole milk
2951_2015-09-05,citrus fruit
1452_2015-05-09,ham
1603_2015-07-23,canned beer
4727_2015-11-21,frankfurter
4751_2015-11-19,chicken
4296_2015-01-24,frankfurter
2555_2015-11-11,bottled beer
1416_2015-06-20,other vegetables
1919_2015-08-18,frozen potato products
2069_2015-07-02,chicken
4509_2015-07-23,sausage
4864_2015-07-22,canned beer
1575_2015-01-04,yogurt
2969_2015-09-28,frozen meals
4301_2015-12-20,canned fruit
3855_2015-12-02,butter
3202_2015-04-16,yogurt
2167_2015-03-14,citrus fruit
4148_2015-01-07,meat
2517_2015-01-28,root vegetables
2840_2015-03-24,frankfurter
1212_2015-06-19,tropical fruit
2735_2015-06-01,yogurt
1212_2015-07-31,root vegetables
1324_2015-03-26,yogurt
2431_2015-06-29,oil
4526_2015-06-08,citrus fruit
1662_2015-06-12,beef
3802_2015-10-15,citrus fruit
2532_2015-01-08,dessert
1316_2015-03-26,curd
2304_2015-07-01,bottled water
1955_2015-02-13,sausage
2243_2015-01-31,herbs
3859_2015-08-03,dog food
3156_2015-08-02,packaged fruit/vegetables
4605_2015-10-23,frankfurter
1864_2015-09-27,finished products
4102_2015-05-13,oil
4835_2015-05-22,curd
1668_2015-03-14,herbs
3130_2015-05-02,sausage
1110_2015-11-20,whole milk
2240_2015-07-07,sausage
4647_2015-02-17,soda
3872_2015-02-07,whole milk
3184_2015-10-24,root vegetables
4623_2015-07-08,sugar
2111_2015-02-25,cream cheese 
3068_2015-06-19,other vegetables
4533_2015-05-21,frozen fruits
3926_2015-06-30,whipped/sour cream
1605_2015-06-18,yogurt
4468_2015-06-15,pork
2041_2015-09-24,grapes
3835_2015-05-11,whole milk
3601_2015-02-03,sausage
2307_2015-06-29,canned beer
1767_2015-04-18,meat
4251_2015-12-21,soda
1365_2015-11-02,bottled beer
1665_2015-04-11,whole milk
2447_2015-06-25,chicken
4825_2015-09-05,pip fruit
4844_2015-02-23,pork
3319_2015-03-03,oil
2536_2015-11-07,whole milk
1857_2015-08-10,pip fruit
4133_2015-07-27,root vegetables
2128_2015-06-20,ham
1793_2015-09-24,ice cream
3445_2015-02-15,sausage
2041_2015-07-17,detergent
1178_2015-03-23,oil
2080_2015-04-21,tropical fruit
1928_2015-09-17,photo/film
2884_2015-05-08,UHT-milk
3532_2015-01-25,meat
1892_2015-11-20,grapes
2880_2015-11-03,liver loaf
2033_2015-02-14,beef
3176_2015-01-17,root vegetables
3768_2015-01-16,pork
3404_2015-12-07,butter milk
3891_2015-11-22,brown bread
2974_2015-12-26,herbs
3831_2015-03-07,newspapers
1924_2015-03-02,brandy
4182_2015-08-21,pastry
1811_2015-05-24,beverages
1283_2015-11-13,UHT-milk
2154_2015-03-15,cream cheese 
4543_2015-10-23,rolls/buns
4642_2015-12-03,rolls/buns
2360_2015-02-18,rolls/buns
3231_2015-03-31,sausage
1356_2015-09-08,hard cheese
4895_2015-08-10,canned beer
3390_2015-12-01,canned beer
4495_2015-03-06,citrus fruit
1202_2015-04-22,yogurt
1811_2015-09-23,yogurt
4996_2015-02-20,salty snack
3291_2015-08-02,tropical fruit
1878_2015-11-27,citrus fruit
1483_2015-06-27,rolls/buns
4683_2015-09-23,whipped/sour cream
4386_2015-09-08,citrus fruit
4825_2015-11-15,butter milk
2549_2015-05-13,other vegetables
4965_2015-10-11,canned beer
3251_2015-09-10,soda
4932_2015-11-20,tropical fruit
3986_2015-07-23,coffee
1616_2015-01-19,ham
1239_2015-07-02,whipped/sour cream
4993_2015-02-09,citrus fruit
2762_2015-12-18,dessert
1035_2015-09-08,whole milk
4717_2015-05-16,canned beer
4662_2015-11-17,rolls/buns
4267_2015-10-10,fish
3500_2015-01-18,meat
4866_2015-08-21,sausage
2492_2015-06-18,other vegetables
1044_2015-02-09,tropical fruit
2070_2015-12-19,baby cosmetics
3761_2015-08-06,citrus fruit
1145_2015-10-07,tropical fruit
3324_2015-06-06,spices
4455_2015-12-26,sausage
3465_2015-07-30,sausage
3940_2015-01-16,beef
4934_2015-10-31,canned beer
3793_2015-01-22,canned beer
2956_2015-12-02,rolls/buns
3662_2015-07-20,whole milk
3755_2015-04-14,root vegetables
4173_2015-05-11,yogurt
3353_2015-03-06,onions
2193_2015-09-03,hamburger meat
2086_2015-06-02,napkins
1570_2015-03-20,other vegetables
1233_2015-07-31,chicken
4647_2015-01-30,meat
3178_2015-01-03,rolls/buns
2765_2015-09-04,butter
4221_2015-01-04,sausage
4265_2015-12-12,rolls/buns
3532_2015-05-26,other vegetables
1967_2015-09-03,frankfurter
3474_2015-02-25,newspapers
4075_2015-01-05,turkey
1551_2015-05-11,onions
4609_2015-11-07,whole milk
1975_2015-09-26,yogurt
4859_2015-09-09,whipped/sour cream
1502_2015-10-31,frozen vegetables
1901_2015-04-21,citrus fruit
4487_2015-07-20,onions
3364_2015-06-29,sausage
2537_2015-10-14,other vegetables
4719_2015-08-22,frankfurter
2348_2015-12-11,domestic eggs
4294_2015-12-03,rolls/buns
3774_2015-01-12,bottled beer
2250_2015-10-15,waffles
3034_2015-05-07,condensed milk
1799_2015-08-07,canned beer
1278_2015-11-07,meat
2837_2015-04-22,whole milk
3056_2015-08-15,liver loaf
2447_2015-10-15,frankfurter
1452_2015-10-27,chicken
4838_2015-01-31,frankfurter
4822_2015-07-04,pip fruit
2571_2015-05-02,root vegetables
4310_2015-02-27,pip fruit
2133_2015-07-11,pork
3568_2015-10-17,other vegetables
4474_2015-11-10,pastry
3354_2015-01-27,sausage
2389_2015-06-04,processed cheese
1742_2015-07-05,napkins
2574_2015-05-18,meat
4498_2015-04-07,pastry
4612_2015-04-30,sausage
1075_2015-01-29,pip fruit
1371_2015-01-22,frozen vegetables
2960_2015-06-21,citrus fruit
4434_2015-02-23,other vegetables
1378_2015-10-12,frankfurter
1615_2015-01-25,sausage
2503_2015-02-08,beef
2381_2015-04-01,hamburger meat
1613_2015-08-25,yogurt
1031_2015-08-26,beverages
3200_2015-04-01,whole milk
1138_2015-02-24,rolls/buns
4958_2015-05-24,tropical fruit
4858_2015-02-15,citrus fruit
1616_2015-12-08,whole milk
1270_2015-02-03,citrus fruit
2347_2015-01-27,soda
2076_2015-12-04,frankfurter
3597_2015-07-07,sausage
2151_2015-09-29,napkins
2940_2015-11-07,yogurt
3475_2015-12-14,herbs
2715_2015-03-15,sausage
3644_2015-10-02,yogurt
4573_2015-01-25,pork
1649_2015-11-29,curd
4079_2015-08-17,frankfurter
1844_2015-11-13,frankfurter
1420_2015-12-08,curd
2879_2015-07-23,liver loaf
2440_2015-06-08,pork
4095_2015-12-29,specialty bar
2437_2015-11-15,ice cream
1324_2015-01-24,specialty bar
4184_2015-12-15,yogurt
4574_2015-10-03,frozen vegetables
4881_2015-03-26,rolls/buns
3790_2015-08-04,pastry
2616_2015-03-17,pork
1275_2015-06-04,curd
2131_2015-04-15,beef
2509_2015-02-03,yogurt
3077_2015-08-31,chicken
3653_2015-09-12,detergent
2922_2015-12-26,pip fruit
2971_2015-01-27,coffee
1463_2015-09-28,tropical fruit
4323_2015-10-11,sauces
2632_2015-07-01,pork
1481_2015-06-04,yogurt
1283_2015-03-06,napkins
1164_2015-02-01,other vegetables
4275_2015-09-11,chicken
2600_2015-02-18,pork
2084_2015-08-15,root vegetables
1621_2015-02-20,ham
1291_2015-03-06,whole milk
3301_2015-04-25,soda
2715_2015-01-08,rolls/buns
4150_2015-08-26,tropical fruit
1775_2015-10-11,tropical fruit
2073_2015-02-04,sausage
1912_2015-08-22,bottled beer
4033_2015-06-06,turkey
4877_2015-02-28,meat
2590_2015-09-28,whole milk
3982_2015-01-28,soda
2782_2015-06-09,rolls/buns
2100_2015-01-27,dessert
1785_2015-12-21,sausage
3166_2015-04-28,pork
2251_2015-03-29,hamburger meat
1528_2015-02-20,sausage
2012_2015-03-29,rolls/buns
3309_2015-10-28,misc. beverages
1220_2015-09-08,pastry
2165_2015-06-17,soda
3337_2015-02-01,whole milk
4058_2015-12-30,domestic eggs
1000_2015-05-27,soda
3357_2015-06-08,pip fruit
2222_2015-01-08,yogurt
1207_2015-11-14,frankfurter
3511_2015-06-07,specialty chocolate
2171_2015-08-02,sausage
3078_2015-09-01,oil
3879_2015-06-25,tropical fruit
3472_2015-02-06,citrus fruit
4519_2015-11-03,napkins
3275_2015-10-26,whole milk
1763_2015-09-13,coffee
4619_2015-05-27,tropical fruit
2955_2015-06-05,canned beer
2700_2015-11-15,bottled beer
2830_2015-05-28,canned beer
4940_2015-08-21,rum
1311_2015-06-29,rolls/buns
4116_2015-05-01,pastry
1476_2015-03-22,whole milk
2918_2015-11-04,grapes
4121_2015-11-01,whole milk
1824_2015-11-01,yogurt
4293_2015-07-05,root vegetables
4308_2015-12-05,pastry
2998_2015-07-14,canned beer
2874_2015-01-05,sausage
1281_2015-02-11,tropical fruit
3471_2015-01-14,frankfurter
1936_2015-08-15,rolls/buns
4163_2015-05-30,frankfurter
3369_2015-12-29,sausage
2335_2015-01-13,whole milk
3957_2015-02-15,whole milk
4841_2015-05-02,whole milk
2184_2015-12-07,ham
3118_2015-12-29,whole milk
4728_2015-04-25,beef
2527_2015-08-11,domestic eggs
2926_2015-11-08,soda
1773_2015-11-01,whole milk
1801_2015-06-12,ham
1916_2015-11-13,curd
2523_2015-04-04,bottled water
2550_2015-06-08,butter milk
1319_2015-05-19,pork
1649_2015-05-16,pork
2202_2015-08-07,turkey
2569_2015-07-16,cream cheese 
2925_2015-08-22,tropical fruit
2293_2015-06-24,rolls/buns
2190_2015-10-11,citrus fruit
2234_2015-12-24,frankfurter
4779_2015-10-24,whipped/sour cream
3031_2015-10-27,tropical fruit
